,cr,UltimateCategory
4155.0,entryType保存的就是恢复的入口,10.0
4156.0,恢复状态为Reports.STATUS_CANCEL，为何会更新状态为Reports.STATUS_RESTORED已恢复？,10.0
4162.0,reports.get(index)有可能获取不到数据，此时会出现空指针异常。,10.0
4165.0,成员变量在没有初始化赋值的情况下，调用toString（）方法会出现空指针异常。,10.0
4167.0,resumeRestoreRaw()函数未使用到。,10.0
4177.0,因为count是总数不会变化，而current是小于等于count的变化数，所以他们存在同样的字符串，也就是在最后恢复完成的时候，而恢复完成时两个数字相等，所以个人觉得不会对逻辑产生影响,10.0
4178.0,OOBE阶段的消息栏，点击需要能够进入恢复详情页面。,10.0
4181.0,OOBE弹出的消息提示，点击需要能够进入恢复详情页面。,10.0
4191.0,此处未考虑多线程并发情况，可能会初始化多次。,10.0
4193.0,numTips中有没可能存在同样的字串，被替换？为何不在获取字串资源前先进行格式化？,10.0
4209.0,PopupMenu为局部变量，未在结束时进行回收，存在内存泄露风险。,10.0
4210.0,PopupMenu创建后，没有进行释放回收，存在内存泄露风险。,10.0
4247.0,这边是音乐模块准备数据,10.0
4248.0,这个值用来做什么，如果是问了记录重试次数，可以在继承的实体类里的beforeRetry计数，不需要搞一个static的变量,10.0
4267.0,代码格式化出现的问题，变量定义明明两行就可以，结果出现了三行,10.0
4269.0,上面已经定义了static 变量，originalTypeString,10.0
4271.0,"上面的方法取得 processShareDownloadFileList 获取满足条件的 的file 才加到 downloadFileList列表 ，
这样转换是否有问题？如果改了其中一个，另一个也会被改。",10.0
4277.0,CBSDataBackup类未引用，是否存在编译问题。,10.0
4281.0,这个类会被删除，已经换成ICBBaseTask了,10.0
4296.0,函数实现，和注释不匹配：获取国家信息，欧洲版本返回账号服务地，国内版本返回国家码,10.0
4422.0,asize是否有可能为0，导致crash的可能,10.0
4425.0,"有种场景：电量现在25%，手动触发原图下载，batteryLevelLow 的标识变为了false,断网再连网,此时通知图库恢复任务了
逻辑是否有问题？",10.0
4433.0,如果monkeygetObserver为null了，不又稳定性问题了,10.0
4446.0,机型在服务器上的配置是MHA-AL0这种，从账号获取出来的deviceType不是这种类型，Build.MODEL才能匹配上配置机型类型,10.0
4462.0,"图库动态注册的广播, 拉不起来图库",10.0
4610.0,加了一些代码。圈复杂度又会超,10.0
4621.0,复杂度超风险,10.0
4627.0,复杂度还是超的,10.0
4647.0,图库被杀首次会调用onUnbind和onBind，  后面好像不会再调用， 可以验证下,10.0
4699.0,这个失败，也要通过mCallback回调失败吧,10.0
5820.0,日志已经配置了，不要去覆盖了，还原了。,10.0
5841.0,明文？安全红线问题,10.0
4790.0,看下这个地方拉起登录是否有什么作用,11.0
5170.0,在获取lock之后，里面的方法再次获取锁，是否会有问题？,11.0
5840.0,其他配置不拿过来 会不会是拿这个文件去覆盖？导致原来值没有了,11.0
1089.0,删除多余的空行,12.0
1091.0,异常注释太简单，等于没有注释，要说明一下场景,12.0
1094.0,可以将变量声明放在校验后面,12.0
1095.0,mType改成mTypes,12.0
1096.0,参数与成员变量同名,12.0
1098.0,修改imp命名 可以叫storeHandlerImpl类似的名字,12.0
1099.0,确实else，第一个if可以提前return，就不用写else  if了,12.0
1100.0,清理失败使用e级别日志吧,12.0
1101.0,建议单词书写完整吧,12.0
1103.0,与下面since年份保持一致,12.0
1106.0,恢复失败使用e级别日志吧,12.0
1107.0,失败使用e级别日志吧,12.0
1108.0,第一个boolean类型的返回值条件应该不用加括号，以checkstyle为准吧,12.0
1109.0,方法名修改为encryptByHmacSHA256?,12.0
1110.0,tempHexString 或者tempHex会不会好一点 ret 修改为result 会不会好一点,12.0
1112.0,STRINGLENGTH改为STRING_LENGTH,12.0
1113.0,敏感异常，不要打印e,12.0
1114.0,单个boolean型的条件可以不加括号,12.0
1117.0,修改ret变量命名,12.0
1118.0,成员变量用javadoc形式注释,12.0
1119.0,ONEINTLENGTH改为ONE_INT_LENGTH,12.0
1121.0,尽量用有语义的变量名 什么什么的buffer大小,12.0
1122.0,型参不可用m，且方法参数超5个,12.0
1123.0,类注释与类之间不需要空行,12.0
1125.0,since 年份与Copyright起始年份保持一致,12.0
1126.0,建议修改一下变量名pwd-> decryptedPassword(类似),12.0
1128.0,ENC也修改一下吧,12.0
1130.0,这个方法名感觉有点危险 要不就叫getPBKDF2Key之类的 感觉全小写加数字会被专家吐槽,12.0
1131.0,两个if合并，不用嵌套，使用ValidateUtils.isEmptyCollection方法来判断,12.0
1132.0,这边不要写IOException，负责专家会质疑，为什么不捕获IOException，而是捕获Exception,12.0
1133.0,方法名也修改一下吧 imp有点奇怪,12.0
1135.0,使用小驼峰命名替代匈牙利命名法,12.0
1136.0,中间空的双引号没什么意义建议去掉 或者添加一些有用的信息,12.0
1138.0,恢复失败 是不是应该使用e级别的日志,12.0
1140.0,顺手把ret也改了吧,12.0
1141.0,空行去掉,12.0
1143.0,成员变量的注释采用javadoc方式,12.0
1145.0,建议单词书写完整,12.0
1148.0,建议单词书写完整,12.0
1149.0,ret  可以修改为isRenameSuccess类似的命名,12.0
1150.0,这个应该是单个文件路径吧 建议修改为单数 srcFile类似的,12.0
1151.0,rawValues是不是好一点,12.0
1152.0,方法没有使用 可以删掉 而且这种命名实际上不符合java-bean的规范,12.0
1154.0,"1.担心SD会被专家检视 建议修改类似getSDSetList->getSdCardFileSet
2.allFileList是一个set类型，建议修改为allFileSet吧",12.0
1156.0,是否需要修改为Sql,12.0
1157.0,使用long型替代Long吧 调用的地方也不多,12.0
1158.0,这个变量命名也改了吧 专家会看这些绿字修改部分,12.0
1160.0,这个注释看起来像代码注释 没有特殊的需求不需要把它单独放在一行,12.0
1161.0,方法注释使用java-doc标准格式,12.0
1162.0,是个set集合就不要叫什么list了吧,12.0
1163.0,检查一下是否可以使用for-each替代迭代器,12.0
1166.0,这里不会为null,12.0
1167.0,非控件，建议换个名字,12.0
1172.0,日志级别不正确,12.0
1174.0,"方法就用这个名字
hasNotchInScreen",12.0
1175.0,统一命名为 mIsSupportNotch,12.0
1179.0,删了,12.0
1186.0,字体大小也有控件,12.0
1191.0,"这个check的callback, 是不是应该有返回值

从字面上看, 有点像""只要我检查了协议, 无论是否成功, 都继续"", 而不是""我检查了协议, 如果成功就继续, 否则finish and kill myself""",12.0
1192.0,错误码是不是统一定义一下比较好,12.0
1193.0,合并为一个if吧,12.0
1194.0,使用控件,12.0
1198.0,"不允许使用TextView, 要使用控件",12.0
1200.0,这些间隔都有控件，不要再单独写数字了,12.0
1205.0,颜色也有色彩库,12.0
1217.0,在修改描述里加上解决过度绘制问题,12.0
1220.0,尽量使用URI.Builder,12.0
1230.0,这个修改影响有点大，影响评估清楚后再修改。,12.0
1231.0,建议放到各自的类中处理,12.0
1239.0,else的类型也要校验,12.0
1243.0,冗余了，可以直接在uri!=null里赋值,12.0
1244.0,"不要修改原来的sql脚本

升级要新增脚本。
不清楚的当面交流",12.0
1252.0,"text size 和 text color也要参照UX设计稿修改
整个页面都是",12.0
1255.0,用9.0的控件,12.0
1257.0,这个result还是要检查一下吧,12.0
1262.0,移到Activity内部，static方法,12.0
1263.0,"instance不要用这种参数, 别的地方没办法调",12.0
1265.0,"Ymax = Screen - Nav = Status + Channel

请参考这个公式",12.0
1266.0,使用间隔库margin_l,12.0
1275.0,此处应当增加对类型为51的判断,12.0
1276.0,NewsAdapter里面漏修改了逻辑，需要增加51的判断,12.0
1278.0,确认下用4是不是就可以了,12.0
1281.0,多个强转，可以考虑抽取个变量,12.0
1282.0,这两种场景也要测试一下,12.0
1290.0,"Promise有一个静态方法: fail(), 可以直接拿到一样的对象, 你可以看看",12.0
1292.0,这个参数没必要,12.0
1299.0,这个判断没有意义了，删掉,12.0
1302.0,建议这个放到公共utils,12.0
1303.0,内部定义要专门一个取值,12.0
1306.0,小写字母加横杠,12.0
1307.0,是否可以滑动，写到构造函数里,12.0
1308.0,自定义布局，需要加到dexguard.pro文件中,12.0
1310.0,养成加日志的好习惯,12.0
1317.0,建议不区分大小写,12.0
1318.0,"捕获一下异常
另外代码重复度太高，考虑抽方法",12.0
1319.0,"编码规范, 其他地方, 不一一指出了",12.0
1322.0,"改成if (xx == null) { return }, 并补充异常日志",12.0
1330.0,请使用 SafeBroadcastReceiver,12.0
1332.0,bool型不允许使用==,12.0
1336.0,"是不是应该在初始化的时候根据配置项动态调整, 否则谁能知道这个地方还和开关默认值有关.

而且设置里头是可以重置的.",12.0
1338.0,多余的引入类,12.0
1339.0,"上面第三行已经设置过背景色了，是否可以与你的设置背景色的地方合并？
setBackgroundColor",12.0
1340.0,判断是否从ChromeLauncherActivity拉起，如果不是finish掉走拉起Launcher走启动流程，是不是更好一点？,12.0
1341.0,"整个挖孔屏处理封装成一个函数，类似756行的
setWebPageDrawRect(pageMode, orientation, isInMultiWindowMode);",12.0
1342.0,所有针对挖孔屏的处理加上是否支持挖孔屏的判断条件,12.0
1344.0,为什么是error级别日志？这样会打出很多error,12.0
1345.0,顺序不对,12.0
1348.0,注意最后一行不要有下划线,12.0
1351.0,"魔鬼数字? 1, 2是啥意思?

如果每个字段都有意义, 整一个数据类",12.0
1353.0,不需要的代码直接删除,12.0
1354.0,再看看，应该不是在这里设置,12.0
1357.0,padding值为0是没有意义的，直接不指定默认就是0,12.0
1358.0,按钮应该只要指定按压和非按压就可以,12.0
1359.0,业务代码不允许抛运行时异常,12.0
1360.0,直接放到ToolbarManager的destroy里头,12.0
1364.0,null 就return，减少嵌套,12.0
1366.0,使用前判空,12.0
1369.0,提取下临时变量,12.0
1370.0,成员变量初始化顺序和定义顺序不一致,12.0
1371.0,"item == -1 后面文档逻辑不要执行了
return",12.0
1372.0,临时变量不要m,12.0
1375.0,建议类名修改为：OperatorHomePageManager（参考其它我们自定义的类OperatorHomePageUrlCache等）,12.0
1376.0,"非最后一个item时需要设置visibility回来, 否则重用View的时候可能会有问题",12.0
1377.0,这个定义到具体那个方法就行了,12.0
1378.0,不要打印,12.0
1379.0,用View.INVISIBLE,12.0
1384.0,用控件,12.0
1385.0,"用常量吧, 我记得HTTP的库是有的",12.0
1392.0,注释格式不对,12.0
1396.0,用ArrayList,12.0
1397.0,第二次点击与第一次点击发的消息相同，因为第二次点击不同的按钮时没有新建对象,12.0
1398.0,用HwRadioButton,12.0
1399.0,"注释里头加上各个版本号对应的APK版本, 后面会乱掉的",12.0
1402.0,"要重新建表是啥原因? 如果是新增表, 不需要写升级脚本",12.0
1407.0,定义的时候new就行了,12.0
1408.0,没必要加这个,12.0
1409.0,"数据库中为null的cp要小心处理.

另外, 服务端同步下需要删除的频道, 是否有做信息流缓存清理?",12.0
1410.0,"isUrlNeedAddChannel和setUrlChannel主体的检查部分几乎一样, 拆分成两个无论是性能还是接口简洁性都没有优势, 不如整合在一起, 如果不需要处理, 直接返回原始的url",12.0
1416.0,不需要单例,12.0
1418.0,去掉not,12.0
1422.0,这句建议debug级别,12.0
1423.0,用logger记录error日志,12.0
1424.0,pkg 可能是 null,12.0
1426.0,无用的代码可以删除了,12.0
1427.0,可能是null,12.0
1428.0,"方法名定义不准确，get就get，里面为啥还有打点。
打点的逻辑需要拉出来",12.0
1432.0,变量名命名不规范,12.0
1433.0,注意编码格式，空格,12.0
1434.0,定义放到下面第一次使用的地方吧,12.0
1439.0,作者修为自己,12.0
1449.0,注释不要放行首，放后面,12.0
1450.0,多了空格,12.0
1451.0,"名称不对, setNetworkStatus()",12.0
1455.0,作者和时间修改为自己,12.0
1456.0,"这块估计可以不需要了, 海丰和周淳正在专门适配PC模式的布局, 和他们商量一下, 是否可以去掉",12.0
1459.0,这些值要取出来,12.0
1460.0,打印下告警就行了，不用把intent和context打印出来。url、intent敏感信息,12.0
1461.0,命名不对，mNetworkStatus,12.0
1464.0,"命名不要带具体的数值, 以后改成4px, 是不是还得改个名字?",12.0
1467.0,左边缺了空格,12.0
1468.0,代码规范，间隔，很多地方都扫下,12.0
1472.0,多余了，直接走default分支即可,12.0
1474.0,改成成员变量，变量命名规范,12.0
1475.0,"参数直接写成visibility/invisible就行了, 没必要搞个bool转",12.0
1476.0,异常流程前移,12.0
1477.0,建议通用的名称: onAppExit之类的,12.0
1480.0,跟上面换行隔开,12.0
1485.0,不要返回String,12.0
1487.0,reload之前调用removeNativeErrorTabIfPresent(); 保证错误页面已撤销,12.0
1491.0,gohomepage之前调用removeNativeErrorTabIfPresent(); 保证错误页面已撤销,12.0
1492.0,"1、三个日志打印一样的？
2、要用自带的Logger
3、不要直接打印e",12.0
1493.0,安全起见，非null判断,12.0
1494.0,dp值建议在dimen文件定义,12.0
1496.0,是否需要static？注意内存泄漏问题,12.0
1498.0,"这里用不到的代码先注释掉，看到上面的提示先注释，后面放开了么？
另外postExecute里面确定不用执行了？",12.0
1499.0,"参考ToolbarLayout.java openHomePage()
里面的handleHomeButton和openHomepage需要调换调用顺序，在errorTab时第一次调用ntp会为null",12.0
1502.0,类里面的全局变量 驼峰命名 mActionSettingSnapshoot,12.0
1503.0,空行最好不要有太多 多余的，需要的话留一行间隔就行,12.0
1504.0,全局变量m开头,12.0
1509.0,跟UX确认下这个页面是否需要支持滑动，不需要就不用单独重写个类，直接用linearlayout,12.0
1512.0,这种命名有点粗暴吧,12.0
1513.0,方法名拼写不正确,12.0
1517.0,确认下是不是废弃代码，如果是删除,12.0
